ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_ID,Metadata_Plate,Metadata_Run,Metadata_Series,FileName__72h_brachyury_original,FileName__72h_brightfield_mask,PathName__72h_brachyury_original,PathName__72h_brightfield_mask,Intensity_IntegratedIntensityEdge__72h_brachyury_original,Intensity_IntegratedIntensity__72h_brachyury_original,Intensity_LowerQuartileIntensity__72h_brachyury_original,Intensity_MADIntensity__72h_brachyury_original,Intensity_MassDisplacement__72h_brachyury_original,Intensity_MaxIntensityEdge__72h_brachyury_original,Intensity_MaxIntensity__72h_brachyury_original,Intensity_MeanIntensityEdge__72h_brachyury_original,Intensity_MeanIntensity__72h_brachyury_original,Intensity_MedianIntensity__72h_brachyury_original,Intensity_MinIntensityEdge__72h_brachyury_original,Intensity_MinIntensity__72h_brachyury_original,Intensity_StdIntensityEdge__72h_brachyury_original,Intensity_StdIntensity__72h_brachyury_original,Intensity_UpperQuartileIntensity__72h_brachyury_original,RadialDistribution_FracAtD__72h_brachyury_original_1of9,RadialDistribution_FracAtD__72h_brachyury_original_2of9,RadialDistribution_FracAtD__72h_brachyury_original_3of9,RadialDistribution_FracAtD__72h_brachyury_original_4of9,RadialDistribution_FracAtD__72h_brachyury_original_5of9,RadialDistribution_FracAtD__72h_brachyury_original_6of9,RadialDistribution_FracAtD__72h_brachyury_original_7of9,RadialDistribution_FracAtD__72h_brachyury_original_8of9,RadialDistribution_FracAtD__72h_brachyury_original_9of9,RadialDistribution_MeanFrac__72h_brachyury_original_1of9,RadialDistribution_MeanFrac__72h_brachyury_original_2of9,RadialDistribution_MeanFrac__72h_brachyury_original_3of9,RadialDistribution_MeanFrac__72h_brachyury_original_4of9,RadialDistribution_MeanFrac__72h_brachyury_original_5of9,RadialDistribution_MeanFrac__72h_brachyury_original_6of9,RadialDistribution_MeanFrac__72h_brachyury_original_7of9,RadialDistribution_MeanFrac__72h_brachyury_original_8of9,RadialDistribution_MeanFrac__72h_brachyury_original_9of9,RadialDistribution_RadialCV__72h_brachyury_original_1of9,RadialDistribution_RadialCV__72h_brachyury_original_2of9,RadialDistribution_RadialCV__72h_brachyury_original_3of9,RadialDistribution_RadialCV__72h_brachyury_original_4of9,RadialDistribution_RadialCV__72h_brachyury_original_5of9,RadialDistribution_RadialCV__72h_brachyury_original_6of9,RadialDistribution_RadialCV__72h_brachyury_original_7of9,RadialDistribution_RadialCV__72h_brachyury_original_8of9,RadialDistribution_RadialCV__72h_brachyury_original_9of9
65,1,nan,0,F2,1,RR,0,FK223_run_RR_PLATE_1_ID_F2_C_BRA.tif,FK223_run_RR_PLATE_1_ID_F2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1119.9721858501434,27716.597608327866,4.326215744018555,0.16048717498779297,0.08155497509527465,5.000000476837158,8.864313125610352,4.409339314370643,4.486338233785669,4.479831218719482,3.553464651107788,3.553464651107788,0.21543093077487863,0.23396257726253128,4.64401650428772,0.010553252,0.033604246,0.05725031,0.08261328,0.10954819,0.13630076,0.16607006,0.19477823,0.20928167,1.0030460086006172,1.0029325097583277,0.99913111171227,1.0046945976636046,1.0041375520365508,1.008462371262246,1.0108185459533923,0.9994517676160966,0.9824788338281091,0.014476869473269368,0.009843607600728105,0.010856779112478995,0.006613266611511751,0.007198707696584579,0.004053924430630027,0.00379569635978484,0.010972121293276155,0.008086763923193742
66,1,nan,0,F3,1,RR,0,FK223_run_RR_PLATE_1_ID_F3_C_BRA.tif,FK223_run_RR_PLATE_1_ID_F3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1224.0295338630676,30456.637097597122,4.33821702003479,0.16142654418945312,0.1589499702966212,5.458547592163086,6.63571310043335,4.418879183621183,4.504087118840154,4.499353408813477,3.551741361618042,3.551741361618042,0.24551836963959034,0.2551961684672357,4.66153621673584,0.009921931,0.032219026,0.054998875,0.079496,0.10703487,0.13557558,0.16864292,0.19789559,0.21421519,1.0013745611727904,1.008634515831033,0.9997376088173118,1.0010278900075864,0.9969280819631784,1.0085391153400078,1.0172733692427374,1.0001270223091525,0.9813842205255002,0.01628842498662023,0.011505733332149064,0.006361942943613439,0.007283129482017025,0.005809045876738138,0.010766694892408415,0.025377056187102145,0.008221109758997435,0.012107873321952569
67,1,nan,0,F4,1,RR,0,FK223_run_RR_PLATE_1_ID_F4_C_BRA.tif,FK223_run_RR_PLATE_1_ID_F4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1187.2087979316711,31180.48099422455,4.347646236419678,0.1704883575439453,0.14592570735205218,5.228598117828369,9.379703521728516,4.413415605693944,4.529413276325472,4.495794296264648,3.907288074493408,3.9042980670928955,0.2340569650545878,0.27296227947783236,4.6832661628723145,0.011716964,0.034248568,0.057203326,0.083084844,0.109274164,0.1363656,0.16450223,0.19513234,0.20847194,1.1360503981860346,1.0432174465561264,1.004560456022008,1.0034316955428346,0.9976702173603604,1.0018578881642337,1.0066074433856527,1.0039544564369716,0.9756089924226228,0.05819859834113733,0.03828142502810723,0.009867210550009779,0.00516735100668472,0.006731287584474606,0.006728685990214018,0.008254108748452246,0.006869693604003962,0.017582109103139894
68,1,nan,0,F5,1,RR,0,FK223_run_RR_PLATE_1_ID_F5_C_BRA.tif,FK223_run_RR_PLATE_1_ID_F5_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1081.4704823493958,25824.723407268524,4.35389769077301,0.16461873054504395,0.11089630496515633,5.224966526031494,5.547173500061035,4.396221472965023,4.526682455261792,4.506198883056641,3.962709903717041,3.962709903717041,0.2113023689856441,0.23824896740531737,4.687986969947815,0.010722826,0.032705612,0.05802983,0.08264858,0.10866653,0.13650028,0.16603018,0.1995199,0.20517623,1.002847929027094,0.9977835251446647,1.003212675000678,0.9989622131905538,1.0015227198480383,1.003523351355771,1.005522501585715,1.007310658033969,0.9852949632739367,0.023706113690390676,0.00739406406106941,0.005656066247051618,0.00787410943839855,0.007205021200593015,0.008592753735967495,0.012081061586179201,0.007169987615551451,0.011308200927851115
69,1,nan,0,F6,1,RR,0,FK223_run_RR_PLATE_1_ID_F6_C_BRA.tif,FK223_run_RR_PLATE_1_ID_F6_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,998.7162218093872,22610.882895946503,4.344351649284363,0.15407228469848633,0.17211463280626654,5.610790252685547,6.784521102905273,4.399630933081001,4.512249630003294,4.500009059906006,3.7669448852539062,3.7318994998931885,0.24760051398622024,0.27931914601612284,4.651427149772644,0.0110252835,0.03354336,0.05668217,0.08224733,0.10778779,0.13540196,0.16604762,0.19977774,0.2074868,1.004503555392657,1.0005105618786534,0.996611758073167,0.997921015354678,0.9947046136987783,0.997793003741431,1.0036967584573446,1.0153004476766545,0.9883234997354295,0.02489545170085214,0.010853064431356784,0.007915200826005112,0.007068072875171761,0.004147016245282182,0.004954442693975428,0.009847255301877968,0.034084643341330836,0.020713154551220837
70,1,nan,0,F7,1,RR,0,FK223_run_RR_PLATE_1_ID_F7_C_BRA.tif,FK223_run_RR_PLATE_1_ID_F7_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1134.4957344532013,29053.390300273895,4.329156875610352,0.1553349494934082,0.1526010635476607,5.231113910675049,9.197335243225098,4.380292411016221,4.483547885844737,4.48449182510376,3.5613925457000732,3.53627872467041,0.21397574068253825,0.24169360403843726,4.639824867248535,0.010635634,0.03371453,0.05681404,0.08336804,0.10984232,0.13546021,0.16588187,0.19375306,0.21053034,0.9988247538390159,1.0067748789963018,1.003147099745692,1.0078822821378681,1.00533651345867,1.0020344510470334,1.0055327705404697,1.0084496808339303,0.9793514770650203,0.016789788131804005,0.007630061277047231,0.009685916127430824,0.0052932984791309555,0.004412235925341053,0.00499870114474048,0.009771420823512017,0.011271770687977302,0.011960396348524336
71,1,nan,0,F8,1,RR,0,FK223_run_RR_PLATE_1_ID_F8_C_BRA.tif,FK223_run_RR_PLATE_1_ID_F8_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1071.633457183838,26683.90947818756,4.341884613037109,0.17472600936889648,0.09142540409328057,5.561468601226807,5.832503318786621,4.4282374263794955,4.532683791096919,4.494472026824951,4.0,3.7635629177093506,0.23795888496332523,0.2582002230180252,4.687923789024353,0.010568082,0.033491332,0.05715563,0.082069926,0.10833731,0.1366422,0.16795608,0.19852109,0.20525832,1.003456462775486,1.0059360815212064,0.9954887649055378,1.0003015613858224,1.0028015114132693,1.0118398081768967,1.00585703619984,1.0057604748261968,0.9808082449334579,0.019687679449661568,0.007633570925511072,0.004308789871612042,0.010311766626320502,0.00949107147999068,0.019329403659792008,0.008466079270198977,0.007935559777102138,0.01106502372399
72,1,nan,0,F9,1,RR,0,FK223_run_RR_PLATE_1_ID_F9_C_BRA.tif,FK223_run_RR_PLATE_1_ID_F9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1140.255527973175,28504.916939496994,4.3324267864227295,0.17628097534179688,0.08231375429536461,5.248535633087158,9.382452964782715,4.471590305777157,4.531783297217328,4.484691143035889,4.0,3.7726852893829346,0.24806229515918418,0.26406606834715507,4.6800620555877686,0.010425043,0.03340214,0.05765796,0.081665166,0.10870091,0.13646246,0.16632141,0.19519572,0.21016923,1.0088234201359991,1.0004736573568345,1.0046220871096134,1.0013136303970893,1.0025347739763952,1.0050923939122511,1.008834792453733,1.0047308316548784,0.9821429651612503,0.027207253805847754,0.010332896416129764,0.006638260970844753,0.006861075800708525,0.005136643911774861,0.009351443431736136,0.00745041085742346,0.01805594709500864,0.009706716442731026
73,1,nan,0,G10,1,RR,0,FK223_run_RR_PLATE_1_ID_G10_C_BRA.tif,FK223_run_RR_PLATE_1_ID_G10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1137.068124294281,27878.87214422226,4.348146080970764,0.1595299243927002,0.06485633235030126,5.652493953704834,9.380448341369629,4.459090683506984,4.513335299372229,4.50499415397644,3.7359800338745117,3.606619358062744,0.2755334088865264,0.24572857188340946,4.668887495994568,0.010273249,0.033136453,0.056860644,0.08284576,0.10838092,0.1367718,0.16511524,0.19722119,0.20939475,0.9915290372591485,0.9984579177709547,1.0035091436441417,1.003408380729308,1.0021990271853989,1.0045652759486214,1.0088198025785482,1.0018382310916316,0.9858470953910079,0.026851667045812967,0.008833750816021493,0.012179223430561511,0.005190084805307709,0.006276656967521502,0.004472435223627464,0.0042443321410455745,0.006176278987441712,0.01786388931925021
74,1,nan,0,G11,1,RR,0,FK223_run_RR_PLATE_1_ID_G11_C_BRA.tif,FK223_run_RR_PLATE_1_ID_G11_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1176.900912284851,29165.148883104324,4.349557518959045,0.1732923984527588,0.08977575025737561,6.48629093170166,6.48629093170166,4.544018966350777,4.560617495403335,4.512884616851807,4.0,3.6303510665893555,0.3529856497773915,0.2880309350633624,4.703512907028198,0.0106677385,0.034291375,0.05841052,0.082615875,0.10827908,0.13710226,0.16435061,0.19428514,0.20999745,1.0032380549647801,1.0105684141237825,1.0095548259748761,1.0082605319765887,1.000642646642432,1.0043172511823655,1.006726222433919,0.9979545917496613,0.9860012209844299,0.018294547411776097,0.018672523256127508,0.0073966002930453,0.010941466223453824,0.008444670230133868,0.005000527031573695,0.011668111299739214,0.00783468167940971,0.021763907952726792
75,1,nan,0,G12,1,RR,0,FK223_run_RR_PLATE_1_ID_G12_C_BRA.tif,FK223_run_RR_PLATE_1_ID_G12_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1178.6078472137451,30719.016560316086,4.344901442527771,0.17182683944702148,0.05800300181220251,5.429677963256836,9.858853340148926,4.498503233640249,4.543561094559397,4.498346328735352,4.0,3.726409435272217,0.2724450111199371,0.28559508815589635,4.687519431114197,0.010508969,0.03309421,0.057473544,0.08255862,0.10849368,0.13663636,0.16447212,0.19765049,0.20911199,1.0150163184319005,0.9988836827521544,0.9989167897073767,1.00211635459368,1.0048298065690942,1.0041287390920115,1.00724274450508,1.0085396058154543,0.9804480960812209,0.026280360807194467,0.00537154231957953,0.007366413812561945,0.010776201377425205,0.013104188477982823,0.0077240172986950215,0.0099450554533,0.018948303226901945,0.007533798764877567
76,1,nan,0,G1,1,RR,0,FK223_run_RR_PLATE_1_ID_G1_C_BRA.tif,FK223_run_RR_PLATE_1_ID_G1_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1134.4459958076477,28408.999606132507,4.352944493293762,0.16197824478149414,0.17792196579406283,5.613014221191406,5.88502836227417,4.448807826696657,4.533109878112734,4.499813079833984,3.856335163116455,3.856335163116455,0.2508515026372121,0.2573497832477135,4.6739442348480225,0.011164027,0.03316232,0.05873206,0.08220587,0.1091583,0.13592406,0.1646451,0.19450428,0.21050403,1.0139849112652362,0.9991742690953431,1.0056661552764803,0.9984189585977489,1.0001389842741826,1.0045236556984045,1.005683115786975,1.004084264561901,0.9874466512419139,0.018288480800438732,0.011557057766095192,0.008145349309911823,0.008727769916216599,0.005957971029689897,0.006576221465403831,0.008021509452381073,0.013731582215323772,0.01655842043077284
77,1,nan,0,G2,1,RR,0,FK223_run_RR_PLATE_1_ID_G2_C_BRA.tif,FK223_run_RR_PLATE_1_ID_G2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1088.633625984192,26645.215067386627,4.318641424179077,0.14867186546325684,0.10978891801778377,5.0,5.195303440093994,4.372022594314024,4.466926247675881,4.4788219928741455,3.789565086364746,3.4747769832611084,0.23654519003740973,0.2270830573636144,4.61923348903656,0.010363612,0.033211585,0.057476476,0.082710765,0.10982437,0.1367638,0.16570753,0.19755703,0.20638482,0.9970797985912118,1.000540935989425,1.0054169453221642,1.0027839736331499,1.0078497667152129,1.0084005493131922,1.0045176911039067,1.0054843827014073,0.9793838246317249,0.019944237786550648,0.012475068687214805,0.004449073819813174,0.009171386988068606,0.005691301257670616,0.005479441808718,0.0068128828964498555,0.008011728389661136,0.011996367559712052
78,1,nan,0,G3,1,RR,0,FK223_run_RR_PLATE_1_ID_G3_C_BRA.tif,FK223_run_RR_PLATE_1_ID_G3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1116.6628532409668,27708.70686173439,4.328420639038086,0.15921354293823242,0.09204069936951968,5.0,5.4739670753479,4.413687166960343,4.480709389025613,4.490251541137695,4.0,3.543123483657837,0.23079685635530367,0.23004879997844568,4.646114826202393,0.01048514,0.033977505,0.057027083,0.08331631,0.10968043,0.13587086,0.16591689,0.19517642,0.20854929,0.9975400577370727,1.0053439703569391,1.0018621607768226,1.002389238734187,1.001866726086444,1.0038535152000037,1.0118639518523345,1.0074883116306554,0.9785044119101183,0.015913157547682633,0.01443514119057873,0.003998411154309729,0.005725294659412676,0.005307796307005287,0.005551295440623994,0.009881938473119684,0.008740351039699664,0.011552755479601108
79,1,nan,0,G4,1,RR,0,FK223_run_RR_PLATE_1_ID_G4_C_BRA.tif,FK223_run_RR_PLATE_1_ID_G4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1113.5983057022095,27865.785971164703,4.330550789833069,0.1553361415863037,0.07203094430630679,5.0612688064575195,9.195069313049316,4.367052179224351,4.490859947004787,4.484269142150879,4.0,3.7459170818328857,0.21094956826694158,0.2324528162738542,4.640830874443054,0.010598095,0.03363168,0.057595912,0.08261488,0.10908037,0.13676804,0.16599023,0.19650245,0.20721835,1.0117104662438783,1.003291183419949,1.0010718101901628,1.0051476620137665,1.004219103759313,1.005504392264012,1.005829490604809,1.0068519276887486,0.9800227556559361,0.01755877230228148,0.010182162865083663,0.007145160934036433,0.005647673627768024,0.003653591075341536,0.00676358841349448,0.0039907823413719715,0.009602452532149785,0.006905776695084387
80,1,nan,0,G5,1,RR,0,FK223_run_RR_PLATE_1_ID_G5_C_BRA.tif,FK223_run_RR_PLATE_1_ID_G5_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1231.068021774292,30902.757964134216,4.336662292480469,0.20583605766296387,0.39379256984424615,9.196492195129395,9.196492195129395,4.509406673165905,4.585659291309425,4.512942314147949,3.6011104583740234,3.6011104583740234,0.45414198946369294,0.33591026082447994,4.764095067977905,0.010216194,0.0323744,0.055407334,0.08149876,0.10898919,0.13713337,0.1662345,0.19741865,0.21072759,0.9835276106771403,0.9916867543181167,0.987804297958965,0.9985820426453217,1.0075145794183444,1.013313391278578,1.0074228867352424,1.0025653721316907,0.9854914719635697,0.020942931992922263,0.010370101255073691,0.006580487666082307,0.01365408894494218,0.027808885848880936,0.029256683023574936,0.021037947104303928,0.02274413246728764,0.020389580678030535
81,1,nan,0,G6,1,RR,0,FK223_run_RR_PLATE_1_ID_G6_C_BRA.tif,FK223_run_RR_PLATE_1_ID_G6_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\48h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\48h,1074.8252234458923,26248.022770643234,4.3452277183532715,0.16585254669189453,0.04573484834801477,5.056589603424072,5.918605327606201,4.423149067678569,4.516177352140955,4.492649078369141,3.7231063842773438,3.7231063842773438,0.21394066057957967,0.2356492096583579,4.679253101348877,0.010397105,0.03283005,0.05736817,0.08334523,0.1088105,0.13769528,0.16571073,0.19870229,0.20514062,0.9906224856366667,0.9989960263068696,1.0042885746133576,1.0070737193255288,1.0054159332155592,1.0028633872667934,1.0084929595442953,1.0042240985061799,0.9812981779192691,0.016356514502694326,0.008038105773043676,0.007671409606744585,0.006937346247274327,0.006267769884758893,0.007835915974583597,0.007911169275254138,0.00659969795470055,0.007684699462018552
